region_id,total_population,elderly_population,num_doctors,avg_distance_to_hospital,healthcare_demand,budget_allocation
584,13924,2120,5,5.080586549218253,2311,366668
585,42098,7048,6,58.8425520043856,2471,152757
586,29394,7881,30,5.808098652870301,4835,135049
587,11801,5280,31,60.76894503597796,2781,94974
588,42614,11642,17,80.24067538687414,2906,227550
589,11731,4292,11,58.91418312148994,3869,365912
590,28625,14259,20,99.70515865160802,2355,261468
591,22337,3441,48,46.130783517862874,4510,360688
592,40307,6195,9,75.13391889679475,1000,461266
593,12056,6901,2,67.05411588244884,1850,200856
594,16516,14956,37,99.15173746425071,4999,61774
595,49261,13597,1,71.6086815026334,3395,216040
596,6542,9669,4,17.23904241447955,3259,127678
597,26677,6697,36,95.59625293530685,1552,362279
598,44081,11758,25,67.10994541813037,1343,466223
599,32569,5950,3,6.8744848498326,2422,75158
600,28322,9475,9,66.09926227267663,1770,121587
601,24065,8932,22,88.42882126080274,2127,447331
602,22924,6374,23,58.12714433701248,1868,109317
603,27556,2053,12,36.047944165169106,3763,56371
604,31962,13270,10,82.27005377299099,2402,406370
605,33295,1512,34,78.46868881237711,1269,351499
606,18807,8878,43,54.87403326889878,4810,410100
607,47348,2381,10,16.28181521969413,2532,224447
608,31432,7299,30,25.847662066794957,486,163538
609,22749,13740,22,74.10991324642447,2530,248491
610,46459,14175,6,80.80213437409782,3448,251429
611,31256,5086,2,28.647262526057986,1505,152126
612,45262,9122,30,37.430522641491876,223,58338
613,42080,8930,2,8.685556639729718,4097,203079
614,6324,6947,32,71.63273288828348,3552,314621
615,30731,2845,42,1.3541769154031034,3996,259743
616,40909,575,16,5.607610600687739,1724,354567
617,28803,10048,12,1.430062710624901,1281,388117
618,24870,14711,1,64.88663875042405,827,491316
619,39578,6377,8,42.321325642354104,3984,341380
620,11588,7285,48,30.457129372989694,3770,181440
621,43069,5422,13,91.35740002535393,1241,337983
622,31790,8590,15,20.08747667298406,2475,167537
623,30289,2830,44,39.54743302775866,4131,161902
624,33178,5186,8,94.09086829184741,458,413195
625,33710,14907,10,43.2835497208672,3842,57139
626,20485,2402,46,55.91467487905872,2944,208213
627,49482,14698,5,8.95334979037927,4638,420458
628,25652,12705,19,79.22647230245276,2311,376406
629,9748,5170,47,42.85311893173558,1072,187776
630,26233,7643,38,80.25099733524985,460,182959
631,14435,13679,11,26.12596661304322,2732,324119
632,8709,2559,43,42.825396305579595,3290,181616
633,35355,640,20,78.86834470013602,1724,134984
634,18116,2289,20,97.41389893732033,4028,138366
635,30470,12318,21,6.902926914339618,1856,227395
636,47344,516,18,81.43316156447153,340,170491
637,47918,13874,10,30.768217695083912,4861,100382
638,44298,13040,34,55.52358480821614,1075,336070
639,47956,964,26,29.719134230124045,4418,146538
640,19683,4971,30,61.73110178423103,2413,163117
641,5504,2327,9,36.02648023375358,1405,325477
642,38982,11720,46,34.027874206790464,887,329086
643,39299,9211,31,4.755892980657617,2528,261292
644,33016,6456,42,15.549080184477342,655,465663
645,28960,589,4,91.7907416876824,2209,124397
646,38591,5315,6,99.82946545845138,2749,205905
647,22312,3351,14,78.27153701109104,1659,264062
648,42797,3343,4,29.394449852575192,4335,333674
649,7105,13417,26,40.84206870591566,1463,97060
650,41395,10576,47,74.21084203570219,4059,131292
651,27700,12863,48,96.8828421314366,689,250630
652,39620,9617,39,46.09164590220739,1849,91104
653,42678,12426,17,83.1227191135491,640,52634
654,25559,7043,19,97.53182333727297,2522,246282
655,32509,6401,49,87.47384393454442,390,273753
656,32860,1469,6,23.487824930361366,2190,319432
657,16003,1594,29,1.7951545236866706,4035,255600
658,26732,6624,11,49.7160888334531,4058,84253
659,30826,7847,16,53.60472233783142,3959,438772
660,35354,3695,30,20.92378609056579,1355,77005
661,18843,1904,25,29.182764802734948,107,298583
662,49472,12056,40,76.75016292400615,1757,361968
663,11190,7440,11,47.564378612600244,4678,389846
664,22640,4790,7,32.41805427642541,4528,274673
665,43413,4482,26,62.63997670883002,1356,496790
666,47356,13015,22,65.62321584163641,4050,67798
667,49597,12705,25,77.17018190723941,1139,210373
668,45821,6055,19,16.514220280528995,2216,105267
669,8330,8454,31,74.41020798037204,784,447110
670,24087,13248,26,60.34341081893144,4118,53846
671,46430,5213,42,6.699614664976915,1897,113571
672,29504,3592,41,77.9671171970877,1924,326625
673,12114,4659,36,38.92494785198532,3634,174908
674,18323,6808,23,33.707712498634116,162,92154
675,39121,10766,47,45.3594400065818,360,232248
676,15975,7978,13,35.27133265330678,3671,179447
677,16023,8976,25,34.490273628781,3292,499844
678,26447,14471,2,80.99968910236193,1588,294372
679,29933,5433,2,13.326020182203534,1230,58048
680,28959,5426,16,97.0894067178884,4375,77386
681,5667,9879,9,55.93823279305998,454,214408
682,34703,4469,28,19.109475843709976,2874,154794
683,14337,3465,13,13.990332810236964,688,467069
684,41487,4819,35,59.55944368136328,704,346857
685,24129,9475,41,63.666944940845866,2328,197863
686,45251,7608,13,6.249551331951266,273,127481
687,36921,9641,31,25.057189498749793,453,484789
688,38307,4439,21,79.75073020092526,3390,352043
689,32355,544,32,5.912838146609024,533,140217
690,42732,2310,34,85.65377772669757,3052,327119
691,9835,5066,8,66.15808517610702,358,294985
692,25159,10773,41,44.00790267695728,967,123247
693,43810,12190,48,35.29685204812067,2706,160295
694,45080,9521,2,2.905647421040502,3745,431189
695,43088,2409,38,82.69627962943247,695,324249
696,18216,6864,32,15.12946354288527,493,99645
697,40547,14679,40,31.64465719434672,4531,442435
698,36471,3081,28,57.341591055917576,2210,342290
699,22308,1191,37,25.35326740705417,3964,261846
700,32532,12711,41,50.21690591146793,4239,447084
701,39349,14178,1,81.12494004513154,2300,496753
702,10713,1431,41,47.58325554423721,4097,356438
703,9804,13628,10,94.94875706784,3953,387740
704,15136,8410,4,84.90256141725783,3854,448649
705,5009,14726,35,33.970884300976024,4470,72612
706,24255,14361,10,40.59625033380984,3529,461038
707,28793,6882,47,42.90934597523019,4621,84120
708,34548,3906,11,62.991765839526956,4678,222076
709,42892,8839,14,29.39277718966544,313,71294
710,6015,1532,38,96.95566474342836,2226,134300
711,32712,1811,12,61.25973783974659,238,251168
712,39961,9079,45,40.54076421537222,4293,394263
713,13415,3621,17,64.85597173366517,4060,393240
714,28833,2373,16,40.14509604244106,763,185496
715,9158,12280,35,81.96177241696248,2932,90615
716,25309,9607,2,57.21625509462041,1173,76863
717,11970,10570,11,5.155079837200634,4674,293571
718,11938,7281,41,18.498929874922613,4122,79469
719,26168,4248,3,86.63440332992393,261,153101
720,25384,777,29,56.727082809322205,1600,204256
721,23017,10669,18,95.0840041748766,3278,401590
722,15344,2359,20,8.169808973207793,4590,162613
723,45034,11728,47,30.230802378511417,4996,167456
724,13702,12063,14,20.16079395071769,285,216247
725,5384,14613,34,55.83018893064489,4753,497865
726,5404,6429,49,38.896490276911024,2080,113872
727,45943,7292,31,16.57007987356293,4641,82208
728,34189,5213,40,64.63243948199514,4088,233517
729,17763,14418,42,54.09353821392146,929,101998
730,23384,10874,18,28.198888878333797,3619,369138
731,37606,5175,30,48.4973644204554,3611,293783
732,14860,1670,25,74.82809318907776,3428,233535
733,43757,9181,19,21.321895780515195,3448,109895
734,20106,11217,8,29.99766892347118,2585,82894
735,28574,9874,28,35.2649877223174,4711,71990
736,28524,13171,8,74.92591728290213,1325,485796
737,8636,12950,31,84.8453373555398,4951,123230
738,15916,11180,3,38.26246114771948,2944,86087
739,9809,10568,3,30.365465321557906,2833,320817
740,37201,5808,44,89.05522907681605,4520,219271
741,18456,2962,22,99.9371282870752,4096,344331
742,43765,14150,17,67.3650103265181,2770,335697
743,39816,10322,36,99.0080808839289,4882,297881
744,22100,13992,17,66.33666150238909,1598,233359
745,26949,787,14,73.61256692877467,1788,355924
746,9544,6453,9,39.47694415280785,2547,154794
747,42744,4782,30,43.8637871529063,967,289939
748,47783,2407,21,15.26943073495012,4412,132158
749,31657,1661,12,82.4522514617472,3108,51420
750,41187,629,37,93.17484405783281,3624,228512
751,12239,6837,32,62.72037523571709,2112,246948
752,19489,2863,11,35.02108353609445,339,94310
753,48125,8651,20,16.247616212062262,147,286896
754,33538,6483,35,27.25046674082618,4149,93953
755,37049,643,47,26.285631664332485,3557,317131
756,42131,8707,46,61.73926053219373,3379,272670
757,47944,7969,11,94.55870907099684,3328,226589
758,13427,744,8,5.778916808840164,1348,82456
759,46348,1426,4,1.1012076598503515,1267,168763
760,29285,3678,27,60.41801248711823,3590,219252
761,42626,2676,44,29.12198574589181,1997,271916
762,47808,5502,40,88.17428589155674,3636,135398
763,27928,1386,38,33.397780482675884,2279,254278
764,24198,9032,47,29.68402245236004,4820,167183
765,24758,10743,30,27.68155150061143,2070,401926
766,20254,3898,44,15.340429899556167,4796,434884
767,49238,14221,48,58.57151695343395,2820,310360
768,6252,12642,48,17.65314663108679,2481,79681
769,44764,8997,27,43.038484819238796,2043,320467
770,17173,9599,21,46.636233173309236,3246,379537
771,42441,3154,20,3.0287126409194713,3583,228295
772,31698,12484,4,2.6639207022931073,3796,146123
773,20781,7892,11,52.50105618692609,2925,141354
774,18051,12734,13,69.9074384906841,1927,206319
775,44649,1871,9,94.27210574576006,322,410952
776,11949,7635,4,18.732809131538556,1846,265148
777,47289,820,12,11.222622134172173,629,272445
778,13017,5154,9,6.156702785787942,233,320628
779,11941,12751,13,44.16811670838207,3903,211754
780,30934,5800,48,62.691589366259734,4586,120459
781,28386,7261,26,84.21478231837516,201,177162
782,15209,7354,38,68.58184334702,3823,485235
783,22715,6005,42,21.627718118410876,2828,393600
784,33920,14429,13,46.71526627323162,2645,486479
785,36703,9823,39,91.12428828455687,2658,203010
786,47318,11270,28,33.347365185259754,3141,104890
787,9637,7053,19,50.37430614410122,2100,63319
788,9854,4542,24,95.89796812972598,1048,419841
789,48088,12059,19,73.73609255179606,1668,176193
790,42660,9509,49,75.02629817852751,2153,371576
791,44811,13982,13,25.981066436909533,3105,450116
792,24856,7998,13,42.055113712207685,293,117696
793,26833,7136,28,9.15187414657545,841,459452
794,24963,7862,2,61.04606083800284,4006,368629
795,41932,511,10,11.269286289706923,3059,172359
796,32169,694,22,83.75504863838952,4668,243365
797,12941,3037,13,81.64082491497969,2363,187293
798,19388,3342,9,53.82690501110864,3520,75294
799,10569,2729,33,14.97543728650594,3023,191110
800,9300,3509,14,3.5323193363216476,3354,234721
801,44037,8484,48,79.87415808671467,3339,466576
802,41586,13443,20,60.413907838129255,3965,58255
803,17015,14709,15,71.38203403804044,137,249307
804,11254,2577,32,31.07690544790039,1798,159429
805,22144,14407,33,51.438791046547536,4666,137464
806,29214,8345,17,74.97024288342539,4126,491385
807,45118,4367,24,46.79376752306616,3313,443588
808,20183,13907,30,60.537038054104364,1883,496395
809,11238,5373,13,79.18309791898827,2066,162848
810,11090,9135,47,22.306843881371506,202,462114
811,16637,797,48,7.526960046390749,141,231155
812,27415,13595,16,53.65052757026971,3094,73855
813,29071,6356,2,7.150451301289477,3318,84758
814,47679,9536,17,76.88917214230857,3090,299416
815,46240,1515,32,72.20193331574508,4388,452823
816,23271,1884,43,88.2895544750644,3469,311272
817,41034,10089,8,64.3166477053621,1161,155094
818,38434,9245,3,7.652559504485002,2649,386233
819,9188,2850,12,26.062060423472122,1776,317527
820,15161,13208,20,80.98525261170921,3789,294951
821,33732,1769,16,17.546109314045186,4097,110112
822,16314,1760,14,70.14956631367384,425,443931
823,28954,8201,16,78.24567376112732,1220,190909
824,26508,8876,49,33.681067987668875,207,493915
825,26969,5063,43,32.907449866887944,2778,129486
826,42545,7397,49,56.222465439705545,434,123528
827,41668,11102,33,86.26734694272162,2139,470033
828,28061,14094,30,23.166713989434573,903,230875
829,18716,6172,12,94.18456140819787,1948,149354
830,44749,13123,15,60.31274979719071,866,259965
831,44144,10901,18,99.22052066387533,3627,382422
832,21907,6093,28,9.871758675536942,2406,63369
833,23777,12364,23,13.529651514169148,2929,110428
834,32693,6655,14,82.8375385676348,1588,186116
835,47928,6043,30,86.61083366478107,4229,115123
836,31329,7740,33,45.10041014872246,3666,403058
837,21282,5183,45,71.69304643809116,2473,188333
838,28624,2381,15,86.88817145710831,936,290222
839,28321,12988,7,5.269651033664039,3409,330208
840,15488,9213,15,57.8210918763326,3712,250130
841,27574,10579,42,85.49458598612247,4934,325834
842,10240,11244,46,40.41733951389272,2891,445273
843,48221,4309,38,30.935977005130262,4312,413169
844,15478,6307,46,79.77496182438892,4083,480805
845,24262,5383,44,34.24287176678078,3868,413011
846,9432,7706,11,1.3142555202658177,1604,64559
847,34721,4655,29,95.99768617527751,2550,456908
848,18568,5173,31,59.62020039875083,3144,360573
849,19178,13108,25,82.13227395229704,2133,329116
850,27195,14246,24,82.70485467192874,1799,91530
851,5302,12171,19,7.5746316169005485,2380,256145
852,22022,14825,2,17.915159739260016,1407,173297
853,5055,13710,22,31.800947395205093,2627,248250
854,13717,1909,20,32.749229219090964,3938,313509
855,33699,10386,33,66.21982565041037,1075,286932
856,13150,13356,8,62.6901591545158,2156,361827
857,7125,5697,25,49.96438802297156,4910,144356
858,49247,7952,46,21.915109498568025,2526,441550
859,21748,9218,9,38.816363499340035,3774,108896
860,44577,11352,34,54.81580287805178,2528,411483
861,9621,2672,23,47.33055124429025,3833,461217
862,20034,13658,5,13.60196077641276,459,449938
863,10126,779,25,65.30153885669046,2323,332244
864,10122,11656,8,8.232125904255394,584,432907
865,23030,4477,16,38.44127362502695,1528,460676
866,22302,3169,48,71.29290541984768,2180,270595
867,24181,11585,45,2.9823299174509446,795,111645
868,43638,14680,15,57.428299085486294,4760,119551
869,6531,8325,1,34.11757644018643,301,249570
870,45940,10443,22,1.8743524988507119,3957,316984
871,45441,4481,3,19.847943835036215,1298,493280
872,28333,5269,38,94.15367313379478,1367,136069
873,44650,5747,14,52.59374164500395,3070,398134
874,39674,11053,36,99.72549325828405,173,98105
875,40854,4927,18,52.95685828610938,195,55699
876,13152,13961,47,54.849704816736555,4368,449138
877,43518,6635,41,39.792458280352385,3577,468135
878,15267,6073,18,31.694001454410017,2302,239608
879,30289,4631,3,25.903009760161535,357,469724
880,6062,10400,10,34.998640996936714,3758,399344
881,34926,14231,49,46.525257009142784,4525,409950
882,11229,7689,39,20.007203072848217,2906,468494
883,9632,11378,47,23.262634088763892,4356,458078
884,44056,11587,1,27.882932098175473,285,194670
885,8596,14167,27,45.47672930115308,242,269547
886,49243,5035,27,65.62852331461006,3453,176473
887,11168,3276,11,85.75846887834244,739,205846
888,47563,9811,49,29.426051881527187,3849,233456
889,12561,11680,5,19.1891056938023,2174,314966
890,13258,12951,7,38.50589902020494,4068,480468
891,21616,12935,19,89.54392456081372,301,140585
892,31734,8197,29,1.9762121053768074,3192,137420
893,11371,8886,15,68.1089929897168,3265,325196
894,31069,1162,35,48.23884459474657,3179,133574
895,19369,9171,47,16.943575281107325,4667,180171
896,17910,8544,37,32.7811311011722,2202,281224
897,12943,4718,12,23.270054343826352,1010,169879
898,17199,10115,30,87.90538462112211,1671,456485
899,20728,5560,20,48.705465010554036,3548,328695
900,28275,11400,37,56.74633350937678,2259,119915
901,11738,11867,3,59.77507431436504,4425,319805
902,20913,6374,9,64.32209533563325,2644,245619
903,40240,6081,41,50.060013347217065,1429,384647
904,24123,12506,39,2.769479552795266,3713,145406
905,39529,2514,26,34.137546004550536,560,241686
906,15167,4289,2,19.20345083137813,906,303043
907,15554,13497,23,68.33414144825602,3799,291575
908,22260,11135,23,6.613760485634619,2373,262282
909,8812,9603,21,56.81653572005278,158,398074
910,33024,14148,16,21.852540505155794,2575,194603
911,32285,7648,9,94.93573800823906,4923,464586
912,31900,8266,13,34.21855327646701,1255,311697
913,6605,11905,28,33.19689794608879,597,496216
914,10622,2864,27,92.41508213108165,4425,461781
915,11767,14522,17,42.317444110109996,4528,436678
916,32139,4129,38,96.32337108438847,4076,444048
917,16613,6419,36,3.3928648612168457,1707,490194
918,15589,6175,1,31.328112945012485,820,191257
919,18918,12164,18,66.95310306637668,1374,184564
920,25119,9372,9,89.19483948823621,3967,239310
921,32446,14121,13,26.384153707820108,790,108859
922,18046,7138,40,93.11728160440315,4123,356774
923,29818,5151,45,59.81802518341963,4252,246896
924,40358,1109,15,80.29981607659369,3537,221656
925,9324,8440,43,40.323523126382824,2455,51076
926,15787,10848,44,22.00585787412046,849,163868
927,14111,4366,46,91.21230612932162,3151,215211
928,43110,871,4,93.38045097221564,4873,247682
929,21389,7498,33,50.25993927125941,3664,218774
930,46427,1115,24,1.6430065839263939,4755,312041
931,19043,7411,36,11.868512413370043,1804,208607
932,33746,6510,41,57.72976806294045,3545,148343
933,27350,2753,10,3.353893527886736,4544,375849
934,46605,5442,36,40.294280474682836,2477,209270
935,5117,12830,20,31.033624611629246,3331,427014
936,23935,1364,41,71.72047926481827,2315,407539
937,18234,1768,45,6.502288621845593,985,240185
938,43328,7954,44,49.38439562875146,964,415944
939,5846,14166,11,58.33231271768493,3594,357904
940,15954,9476,12,62.11181652920915,3154,238912
